row_id,year,province,province_2,id,field_005,income,income_2,social_consumption,gdp,population,population_2,population_3,primary_industry,primary_industry_2,tertiary_industry,tertiary_industry_2,secondary_industry,secondary_industry_2,field_019,income_3,income_4,field_022,field_023,field_024,tax_burden,field_026,field_027,social_consumption_2,industrial_structure,urbanization_rate,industrial_structure_2,industrial_structure_3,income_5,population_density,field_035,field_036
409,2013,210000,辽宁省,辽宁,5197.42,2521.6155,3343.8106,10581.4,19208.8,4365.0,2901.0,1464.0,1973.42,10.27,8031.15,41.81,9204.23,47.92,43956.0,10161.0,26697.0,14.87,39418.02,29722.04,0.131273973387198,0.270574944816959,43956.0,0.550862104868602,0.872549903685588,0.664604810996564,0.872549903685588,2.3154,2.62739887806318,293.544048419637,1.54731373120653,3.59939506892674
410,2013,220000,吉林省,吉林,2744.81,856.4084,1156.9616,5426.4,9427.89,2668.0,1487.18,1180.89,1250.24,11.2,4605.52,36.1,3572.13,52.7,35139.0,9781.0,21331.0,18.74,14885.94,10805.22,0.0908377590319785,0.291137253404526,35139.0,0.575568870659289,1.28929238297598,0.557413793103448,1.28929238297598,2.249,2.18086085267355,142.369263607257,1.14609101294139,2.72501694440644
411,2013,230000,黑龙江省,黑龙江,3369.18,912.8175,1277.3951,6251.2,11849.14,3666.0,2127.7,1538.3,2539.6,21.4,4106.9,34.7,5202.65,43.9,32068.04,9369.0,20848.0,47.07,18293.37,11782.49,0.0770366035003384,0.284339622959979,32068.04,0.52756571362985,0.789386178197649,0.580387343153301,0.789386178197649,2.133,2.22521080157968,77.8840025493945,0.994375119206964,2.53823146658745
412,2013,310000,上海市,上海,4528.61,3797.1606,4109.5086,8557.0,23204.12,2448.0,2193.0,255.0,131.6,0.6,14786.0,63.7,8286.5,35.7,95746.0,19208.0,44878.0,0.63,69256.32,44357.88,0.163641655016437,0.195164048453464,95746.0,0.368770718303474,1.78434803596211,0.895833333333333,1.78434803596211,2.631,2.33642232403165,3885.71428571429,1.91163810564676,4.89629427877463
413,2013,320000,江苏省,江苏,7798.47,5419.488,6568.464,20878.2,59349.41,8192.0,5275.11,2917.33,3447.49,5.81,26752.5,45.08,29149.42,49.11,72767.79,13521.0,31585.0,10.72,88302.07,64908.22,0.0913149431477078,0.131399284339979,72767.79,0.351784457503453,0.917771262687216,0.643934326171875,0.917771262687216,2.3927,2.3359958582945,764.179104477612,1.0936624306796,2.58149642936636
414,2013,330000,浙江省,浙江,4730.47,3545.6603,3796.9241,15970.8,37334.64,5784.0,3698.0,2086.0,1718.74,4.6,17453.12,46.7,18162.78,48.6,65105.0,17494.0,37080.0,10.56,73732.36,65338.54,0.0949697198098067,0.126704583196731,65105.0,0.427774313613309,0.960927787486277,0.639349930843707,0.960927787486277,2.419,2.11958385732251,547.727272727273,1.75007821154831,3.7249830184515
415,2013,340000,安徽省,安徽,4349.69,1520.2168,2075.075,7044.7,20584.04,5988.0,2885.86,3122.0,2173.16,10.6,8177.44,39.7,10233.43,49.7,34404.0,8850.0,22789.0,14.01,26938.23,19688.18,0.0738541510801572,0.211313716840815,34404.0,0.342240881770537,0.799090822920565,0.481940547762191,0.799090822920565,2.291,2.57502824858757,427.408993576017,0.956477931445916,2.26517292037909
416,2013,350000,福建省,福建,3068.8,1723.2829,2119.4455,8275.3,22503.84,3885.0,2362.0,1523.0,1745.18,7.7,8953.16,39.8,11805.5,52.5,58254.83,11405.0,28174.0,12.4,28938.81,25963.45,0.0765772819216631,0.136367837666816,58254.83,0.367728352139013,0.758388886535937,0.607979407979408,0.758388886535937,2.321,2.47032003507234,313.306451612903,1.15373420713976,2.43968407169621
417,2013,360000,江西省,江西,3470.3,1178.7426,1621.2358,4696.1,14300.17,4476.0,2194.82,2280.75,1540.65,10.77,5097.67,35.65,7661.85,53.58,31952.12,9089.0,22120.0,16.69,19582.71,13111.73,0.0824285725274595,0.242675436725577,31952.12,0.328394697405695,0.66533147999504,0.490352993744415,0.66533147999504,2.2488,2.43371107932666,268.184541641702,0.916893295674107,2.28629729576641
418,2013,370000,山东省,山东,6688.8,3533.4906,4559.9463,22294.8,47344.33,9746.0,5210.0,4536.0,4454.11,9.4,20274.33,42.8,22615.89,47.8,48673.11,10687.0,26882.0,15.81,63357.88,47952.1,0.0746338706240008,0.141279853363645,48673.11,0.470907498321341,0.896463946366913,0.534578288528627,0.896463946366913,2.334,2.515392532984,616.445287792536,1.01283722887197,2.35107308520366
419,2013,410000,河南省,河南,5582.31,1764.7107,2415.4482,12426.6,31632.5,9573.0,4173.83,5399.0,3827.2,12.1,11809.92,37.33,15995.37,50.57,33114.0,8969.0,21741.0,16.7,37591.7,23511.4,0.0557878985220896,0.176473879712321,33114.0,0.392842804078084,0.738333655301503,0.436000208920923,0.738333655301503,2.2523,2.42401605530159,573.233532934132,0.743267209357465,1.93165573381807
420,2013,420000,湖北省,湖北,4371.65,1604.848,2191.2221,11035.9,25378.01,5798.0,3160.49,2637.51,2883.73,11.4,10647.98,41.9,11846.3,46.7,43834.55,9692.0,22668.0,18.59,32902.83,20796.86,0.0632377400749704,0.172261339640106,43834.55,0.434860731791027,0.898844364907186,0.545100034494653,0.898844364907186,2.305,2.33883615352868,311.888111888112,0.819483481959381,2.11599294034481
421,2013,430000,湖南省,湖南,4690.89,1299.1462,2030.8758,9509.5,23545.24,6600.0,3143.58,3456.0,2589.18,11.0,10042.26,42.6,10913.8,46.4,35701.65,9029.0,24352.0,21.18,26876.03,18141.13,0.0551765962037337,0.199228803783695,35701.65,0.403882058539221,0.920143304806759,0.4763,0.920143304806759,2.316,2.69708716358401,311.614730878187,0.770479723290143,1.91194313585251
422,2013,440000,广东省,广东,8411.0,5767.9389,7081.4655,25453.9,62503.41,11270.0,7673.74,3596.26,2876.42,4.6,30284.02,48.5,29342.97,46.9,56029.21,11068.0,29537.0,17.98,119685.15,75664.16,0.0922819874947623,0.134568657934023,56029.21,0.407240180975726,1.03207071404156,0.680899733806566,1.03207071404156,2.439,2.66868449584387,626.807563959955,1.21056051181848,3.12541843717007
423,2013,450000,广西壮族自治区,广西,3208.67,875.7432,1317.6035,5133.1,12448.36,4731.0,2134.0,2597.0,2290.64,18.4,5448.39,43.8,4709.33,37.8,26416.0,7793.0,22689.0,23.76,18400.48,14081.01,0.0703500862764252,0.257758451715728,26416.0,0.412351506543834,1.15693527529394,0.451067427605157,1.15693527529394,2.254,2.91145900166816,199.116161616162,1.13115382267222,2.60929873493376
424,2013,460000,海南省,海南,1011.17,411.6331,481.014,1090.9,3115.85,920.21,481.0,439.0,723.6,23.16,1641.35,52.7,750.9,24.1,34053.0,8802.0,22411.0,3.51,5952.5,4630.78,0.132109408347642,0.324524608052377,34053.0,0.350113131248295,2.18584365428153,0.522706773453885,2.18584365428153,2.2946,2.54612588048171,262.168091168091,1.48620119710512,3.39659482966125
425,2013,500000,重庆市,重庆,3062.28,1112.6179,1693.2438,5055.8,13027.6,3011.03,1755.27,1255.76,941.24,7.2,6097.74,46.8,5988.62,46.0,43527.0,8493.0,23058.0,8.24,22789.17,18005.69,0.0854046716202524,0.235060947526789,43527.0,0.388083760631275,1.01822122625914,0.582946699302232,1.01822122625914,2.396,2.71494171670788,365.416262135922,1.38211873253707,3.13141791273911
426,2013,510000,四川省,四川,6220.91,2103.5091,2784.0952,11001.0,26518.02,8109.0,3646.0,4463.0,3257.42,12.3,10841.66,40.9,12418.94,46.8,32750.0,8381.0,22228.0,48.61,48122.05,30298.85,0.0793237617288169,0.234591798331851,32750.0,0.414849977487007,0.872993991435662,0.449623874707116,0.872993991435662,2.286,2.65218947619616,166.817527257766,1.14257587859124,2.95726830283709
427,2013,520000,贵州省,贵州,3082.66,839.6672,1206.4146,2601.2,7973.06,3632.0,1376.16,2255.84,999.34,12.3,3802.73,47.1,3170.99,40.51,22089.1,5898.0,20565.0,17.62,13297.62,10156.96,0.105313041667816,0.386634491650633,22089.1,0.326248642302955,1.19922484776048,0.378898678414097,1.19922484776048,2.3462,3.48677517802645,206.129398410897,1.27390989155983,2.94172877163849
428,2013,530000,云南省,云南,4096.51,1215.6592,1611.2955,4112.6,12825.46,4641.0,1855.9,2785.1,1878.46,14.65,5946.48,46.36,5000.52,38.99,27664.93,6724.0,22460.0,38.32,20829.34,16128.9,0.0947848420251593,0.319404528180666,27664.93,0.320659064080353,1.18917232607809,0.399892264598147,1.18917232607809,2.3171,3.34027364663891,121.111691022965,1.25756892930156,2.88163075632375
429,2013,540000,西藏自治区,西藏,1014.31,71.5366,95.0237,322.2,828.2,317.43,75.96,241.47,81.21,9.81,476.21,57.5,270.78,32.7,26209.0,6553.0,20394.0,122.84,2500.94,1076.96,0.086375996136199,1.22471625211302,26209.0,0.389036464622072,1.75866016692518,0.239296852849447,1.75866016692518,2.4771,3.11216236838089,2.58409312927385,1.30036223134509,4.32009176527409
430,2013,610000,陕西省,陕西,3665.07,1256.2435,1748.3305,5245.0,15905.35,3804.0,1962.0,1842.0,1463.49,9.02,6023.91,35.99,8417.95,55.0,41905.81,7092.0,22346.0,20.56,25736.72,16537.69,0.0789824493016501,0.230430012542949,41905.81,0.329763255759854,0.715602967468327,0.515772870662461,0.715602967468327,2.2699,3.15087422447829,185.019455252918,1.0397564341558,2.65787360856567
431,2013,620000,甘肃省,甘肃,2309.62,417.7266,607.2717,2368.8,6014.53,2537.0,1027.0,1509.59,658.1,10.94,2682.39,44.6,2674.04,44.46,23646.67,5589.0,19873.0,42.59,12070.64,8822.23,0.0694529082072913,0.384006730367959,23646.67,0.393846235699215,1.00312261596685,0.404808829325976,1.00312261596685,2.3366,3.55573447843979,59.5679737027471,1.46681951873214,3.47373277712473
432,2013,630000,青海省,青海,1228.05,175.0516,223.8586,549.6,1713.31,571.15,281.0,290.0,204.72,12.0,827.63,48.3,680.96,39.7,30005.0,6462.0,20352.0,72.23,4110.74,3514.68,0.102171585994362,0.716770461854539,30005.0,0.320782578751073,1.21538710056391,0.491989845049462,1.21538710056391,2.363,3.14948932219127,7.90737920531635,2.05139758712667,4.45069485382097
433,2013,640000,宁夏回族自治区,宁夏,922.48,237.4913,308.3376,668.5,2327.68,666.37,352.11,314.26,210.72,9.1,1057.5,45.4,1059.5,45.5,35135.0,7599.0,21476.0,6.64,3881.4,3947.29,0.102029187860874,0.396308770965081,35135.0,0.287195834478966,0.998112317130722,0.528400138061437,0.998112317130722,2.363,2.82616133701803,100.356927710843,1.69580440610393,3.3633016565851
434,2013,650000,新疆维吾尔自治区,新疆,3067.12,826.3414,1128.4875,2179.5,8392.57,2285.0,1026.88,1258.12,1326.56,15.8,3586.2,42.7,3479.9,41.5,36988.0,7847.0,21091.0,163.15,14247.54,10377.11,0.0984610673488574,0.365456588387109,36988.0,0.259693991232721,1.03054685479468,0.449400437636762,1.03054685479468,2.269,2.68777876895629,14.0055163959546,1.23646391987198,2.93410123478267
435,2014,110000,北京市,北京,4524.67,3861.29,4027.1609,9638.0,22926.0,2171.1,1878.0,293.1,159.2,0.7,18333.9,80.0,4433.0,19.3,106732.0,18867.0,48532.0,1.64,100095.54,53650.56,0.168424060019192,0.19735976620431,106732.0,0.420396056878653,4.13577712609971,0.864999309105983,4.13577712609971,2.793,2.57232204378014,1323.84146341463,2.34016226118817,6.70618947919393
436,2014,120000,天津市,天津,2884.7,1486.88,2390.3518,4738.7,10640.62,1429.0,1180.0,249.0,158.82,1.5,5866.3,55.1,4615.5,43.4,74960.34,17014.0,31506.0,1.2,24777.75,23223.42,0.139736218378252,0.271102623719294,74960.34,0.445340591055784,1.27099989166937,0.825752274317705,1.27099989166937,2.536,1.85176913130363,1190.83333333333,2.18252507842588,4.51112529157136
437,2014,130000,河北省,河北,4677.3,1866.06,2446.6166,11820.5,25208.9,7322.9,3614.47,3708.43,3164.71,12.6,10567.3,41.9,11476.9,45.5,34507.0,10186.0,24141.0,18.88,43764.02,28052.29,0.0740238566538008,0.18554161427115,34507.0,0.468901856090508,0.920745148951372,0.493584508869437,0.920745148951372,2.293,2.37001767131357,387.865466101695,1.1127931008493,2.84884743086767
438,2014,140000,山西省,山西,3085.28,1134.34,1820.635,5717.9,12094.71,3528.0,1916.15,1612.35,736.62,6.09,4980.13,41.18,6377.96,52.73,34248.08,8809.0,24069.0,15.67,26942.93,16559.41,0.0937881106698714,0.255093342461291,34248.08,0.472760405168871,0.780834310657326,0.54312641723356,0.780834310657326,2.3509,2.73231921898059,225.143586470964,1.36914485754516,3.59680719918047
439,2014,150000,内蒙古自治区,内蒙古,3879.98,1251.07,1843.6736,5657.6,12158.22,2449.0,1493.2,955.9,1638.02,13.5,5405.77,44.4,5114.42,42.1,49585.0,9976.0,28350.0,118.3,16290.58,15066.01,0.102899108586619,0.319124016508996,49585.0,0.465331273821332,1.05696638132965,0.609718252347897,1.05696638132965,2.309,2.84182036888532,20.7016060862215,1.23916247608614,2.57904446539049
440,2014,210000,辽宁省,辽宁,5080.49,2330.57,3192.7813,11857.0,20025.65,4358.0,2922.0,1436.0,2001.95,10.0,8984.92,44.87,9038.78,45.14,45915.0,11191.0,29082.0,14.87,42053.1,33023.54,0.116379243620057,0.253699130864666,45915.0,0.592090643749391,0.994041231228108,0.670491050940799,0.994041231228108,2.3489,2.59869538021625,293.073301950235,1.64906207788511,3.7490238768779
441,2014,220000,吉林省,吉林,2913.25,884.4,1203.3843,6080.9,9966.54,2642.0,1500.86,1141.03,1270.21,11.04,4891.48,36.17,3804.85,52.79,37539.0,10780.0,23218.0,18.74,16526.3,12695.3,0.0887369137132846,0.292303045991889,37539.0,0.610131499998997,1.28559075916265,0.568077214231643,1.28559075916265,2.2513,2.15380333951762,140.981856990395,1.27379210839469,2.93197037286761
442,2014,230000,黑龙江省,黑龙江,3434.22,977.4,1301.312,7015.3,12170.77,3608.0,2136.7,1471.3,2691.0,22.1,4607.4,37.9,4872.4,40.0,33463.76,10453.0,22609.0,47.07,19423.25,13791.54,0.0803071621598305,0.282169492973739,33463.76,0.57640560128899,0.945612018717675,0.592211751662971,0.945612018717675,2.158,2.16291973596097,76.6517951986403,1.13316905996909,2.7290623354151
443,2014,310000,上海市,上海,4923.44,4219.05,4585.5534,9303.5,25269.75,2467.0,2203.0,264.0,131.96,0.53,16504.5,65.3,8633.3,34.2,102827.0,21192.0,48841.0,0.63,73882.45,47915.81,0.166960496245511,0.194835326823574,102827.0,0.368167472966689,1.91172552789779,0.892987434130523,1.91172552789779,2.6483,2.30469044922612,3915.87301587302,1.89617269660365,4.81992342623097
444,2014,320000,江苏省,江苏,8472.45,6006.05,7233.1426,23458.1,64830.51,8281.0,5440.68,2840.41,3607.4,5.56,30174.27,46.54,31048.84,47.89,78711.24,14958.0,34346.0,10.72,96939.01,72490.02,0.0926423376894613,0.130686153787777,78711.24,0.361837350963304,0.971832442049365,0.657007607776839,0.971832442049365,2.4096,2.29616258858136,772.481343283582,1.11814668741616,2.61341504177585
445,2014,330000,浙江省,浙江,5159.57,3853.96,4122.0211,17835.3,40023.48,5890.0,3826.0,2064.0,1726.57,4.3,18716.19,46.8,19580.72,48.9,68569.0,19373.0,40393.0,10.56,79241.9,71361.0,0.0962924763164023,0.128913577729873,68569.0,0.445620920519655,0.955847895276578,0.649575551782683,0.955847895276578,2.425,2.08501522737831,557.765151515152,1.78297839168408,3.76286369900868
446,2014,340000,安徽省,安徽,4664.1,1692.52,2218.4418,7957.0,22519.65,5997.0,2989.75,3040.0,2294.95,10.2,9242.11,41.0,10982.59,48.8,37580.0,9916.0,24839.0,14.01,30088.8,22754.66,0.0751574735841809,0.207112455122526,37580.0,0.353335864456153,0.841523720725257,0.498540937135234,0.841523720725257,2.308,2.50494150867285,428.051391862955,1.01043577497874,2.34654890284707
447,2014,350000,福建省,福建,3306.7,1893.73,2362.2138,9346.7,24942.07,3945.0,2446.0,1499.0,1855.85,7.4,9921.15,39.8,13165.07,52.8,63708.99,12650.0,30722.0,12.4,31858.43,30051.27,0.0759251337198557,0.132575203260996,63708.99,0.374736339044835,0.753596448784549,0.620025348542459,0.753596448784549,2.324,2.42861660079051,318.145161290323,1.20484266141503,2.48213961391336
448,2014,360000,江西省,江西,3882.7,1381.13,1881.8315,5292.6,15667.78,4480.0,2264.5,2215.22,1626.87,10.38,5802.26,37.03,8238.65,52.58,34988.34,10117.0,24309.0,16.69,21754.91,15696.83,0.0881509696970471,0.24781430426008,34988.34,0.337801526444717,0.704273151547887,0.50546875,0.704273151547887,2.2663,2.40278738756548,268.424206111444,1.00185412355803,2.39036672713045
449,2014,370000,山东省,山东,7177.31,3965.76,5026.8273,25111.5,50774.84,9808.0,5372.0,4436.0,4662.81,9.2,22524.01,44.4,23588.02,46.4,51932.94,11882.0,29222.0,15.81,69151.92,53662.16,0.0781048251456824,0.141355639919299,51932.94,0.494565812516593,0.954891932430106,0.547716150081566,0.954891932430106,2.352,2.45935027773102,620.366856419987,1.05686517180556,2.41879797159381
450,2014,410000,河南省,河南,6028.69,1951.46,2739.2556,14005.0,34574.76,9645.0,4345.07,5300.0,3988.22,11.54,13446.93,38.89,17139.61,49.57,35982.0,9966.0,23672.0,16.7,41931.1,27583.4,0.0564417511502611,0.174366792423143,35982.0,0.405064272318882,0.78455285738707,0.450499740798341,0.78455285738707,2.2735,2.37527593818985,577.544910179641,0.79779006419712,2.01055625548811
451,2014,420000,湖北省,湖北,4934.15,1873.11,2566.8953,12449.3,28242.13,5816.0,3241.26,2574.74,3001.59,10.6,12232.63,43.3,13007.91,46.1,48634.63,10849.0,24852.0,18.59,36494.82,24239.96,0.0663232553635296,0.174708848093256,48634.63,0.4408059873671,0.940399341631361,0.557300550206327,0.940399341631361,2.327,2.2907180385289,312.856374394836,0.858290787557454,2.15050281264196
452,2014,430000,湖南省,湖南,5017.38,1438.52,2262.7859,10723.5,25881.28,6611.0,3238.06,3373.0,2671.01,10.3,11385.15,44.0,11825.12,45.7,39181.41,10060.0,26570.0,21.18,30255.58,20783.1,0.0555814859234165,0.193861354616155,39181.41,0.414334221491364,0.962793612242413,0.489798820148238,0.962793612242413,2.337,2.64115308151093,312.134088762984,0.803016697783108,1.97203074963835
453,2014,440000,广东省,广东,9152.64,6510.47,8065.0758,28471.1,68173.03,11489.0,7883.75,3605.25,3038.71,4.5,33203.95,48.7,31930.37,46.8,59908.63,12246.0,32148.0,17.98,127881.47,84921.79,0.0954992025438799,0.134256024706544,59908.63,0.417629963051371,1.03988616480172,0.686199843328401,1.03988616480172,2.442,2.62518373346399,638.987764182425,1.24568014653302,3.12151682270833
454,2014,450000,广西壮族自治区,广西,3479.79,978.07,1422.2803,5772.8,13587.82,4770.0,2220.0,2550.0,2413.44,17.8,6028.83,44.4,5145.55,37.9,28603.0,8683.0,24669.0,23.76,20298.54,16070.95,0.071981377439501,0.25609626856994,28603.0,0.424851079864172,1.17165900632585,0.465408805031447,1.17165900632585,2.268,2.84106875503858,200.757575757576,1.18274675407829,2.67662435916873
455,2014,460000,海南省,海南,1099.74,480.55,555.3064,1224.5,3449.01,935.56,499.0,437.0,793.15,23.0,1829.34,53.0,826.52,24.0,37166.0,9913.0,24487.0,3.51,6427.88,5391.51,0.139329836677771,0.31885671540529,37166.0,0.355029414237709,2.21330397328558,0.533370387789132,2.21330397328558,2.3,2.47019065873096,266.541310541311,1.56320509363557,3.42689351437079
456,2014,500000,重庆市,重庆,3304.39,1281.83,1922.0159,5710.7,14623.78,3043.48,1818.32,1225.16,990.75,6.8,6858.45,46.9,6774.58,46.3,48311.0,9490.0,25147.0,8.24,25160.11,20630.69,0.0876538077022493,0.225960045897846,48311.0,0.390507789367728,1.01238010326839,0.597447658601338,1.01238010326839,2.401,2.64984193888303,369.354368932039,1.41076315425971,3.13125607743005
457,2014,510000,四川省,四川,6796.61,2312.46,3061.0684,12393.0,28891.33,8139.0,3785.0,4354.0,3524.74,12.2,12283.9,42.5,13082.69,45.3,35563.0,9348.0,24234.0,48.61,53935.75,34750.72,0.0800399289336974,0.235247390826244,35563.0,0.428952215076288,0.938942984967159,0.465044845804153,0.938942984967159,2.303,2.59242618741977,167.434684221354,1.20280790119389,3.06965688322414
458,2014,520000,贵州省,贵州,3542.8,1026.7,1366.6731,2936.9,9173.13,3677.0,1479.62,2197.38,1281.52,13.8,4309.25,44.5,3582.36,41.7,25100.92,6671.0,22548.0,17.62,15307.38,12438.0,0.111924719261582,0.386214956072791,25100.92,0.320163346643948,1.20290813876886,0.402398694587979,1.20290813876886,2.307,3.38000299805127,208.683314415437,1.35591668274624,3.02463608386668
459,2014,530000,云南省,云南,4437.98,1233.23,1698.0574,4632.9,14041.65,4653.0,1917.5,2735.5,2007.43,14.3,6657.73,47.41,5376.49,38.29,30216.59,7456.0,24299.0,38.32,22528.01,18368.42,0.0878265730879206,0.316058297992045,30216.59,0.32993985749538,1.23830417242476,0.412099720610359,1.23830417242476,2.3311,3.25898605150215,121.4248434238,1.30813828859144,2.91250885757728
460,2014,540000,西藏自治区,西藏,1185.51,85.86,124.2708,364.5,939.74,324.77,85.19,239.58,88.11,9.38,541.29,57.6,310.34,33.03,29275.0,7359.0,22016.0,122.84,3089.19,1619.46,0.0913656968948858,1.2615297848341,29275.0,0.387873241534893,1.74418379841464,0.262308710779937,1.74418379841464,2.4824,2.99171083027585,2.6438456528818,1.72330644646392,5.0105880349884
461,2014,610000,陕西省,陕西,3962.5,1335.68,1890.4044,5918.7,17402.5,3827.0,2029.0,1798.0,1566.85,8.85,6790.62,37.01,9045.03,54.14,45610.01,7932.0,24366.0,20.56,28288.72,19174.05,0.0767521907771872,0.227697169946847,45610.01,0.340106306565149,0.750757045581938,0.53018029788346,0.750757045581938,2.2816,3.07186081694402,186.13813229572,1.1017985921563,2.72735354115788
462,2014,620000,甘肃省,甘肃,2541.49,490.26,672.6698,2668.3,6518.39,2531.0,1070.14,1460.94,695.77,10.67,2999.36,46.01,2823.26,43.31,25723.72,6277.0,21804.0,42.59,13957.98,11075.78,0.0752118237785711,0.389895357595971,25723.72,0.409349547971201,1.06237470158611,0.422813117344923,1.06237470158611,2.3532,3.47363390154532,59.4270955623386,1.69915884137034,3.84048208223196
463,2014,630000,青海省,青海,1347.43,199.39,251.6759,620.8,1847.72,575.83,293.0,283.0,215.93,11.7,916.98,49.6,714.81,38.7,32218.0,7283.0,22307.0,72.23,4541.35,4303.43,0.107911371852878,0.729239278678588,32218.0,0.335981642240166,1.28283040248458,0.508830731292222,1.28283040248458,2.379,3.06288617328024,7.97217222760626,2.32904877362371,4.78686164570389
464,2014,640000,宁夏回族自治区,宁夏,1000.45,250.33,339.8627,737.2,2473.94,678.12,371.74,306.37,216.92,8.8,1143.4,46.2,1113.7,45.0,36815.0,8410.0,23285.0,6.64,4228.84,4608.28,0.10118677089986,0.404395417835517,36815.0,0.297986208234638,1.02666786387717,0.548192060402289,1.02666786387717,2.374,2.76872770511296,102.126506024096,1.86272908801345,3.57208339733381
465,2014,650000,新疆维吾尔自治区,新疆,3317.79,887.79,1282.3367,2436.5,9264.54,2325.0,1087.87,1237.13,1406.71,15.2,4028.5,43.5,3829.3,41.3,40193.0,8724.0,23214.0,163.15,15216.98,12237.63,0.0958266681346294,0.358117078667694,40193.0,0.262992010396631,1.05201995142715,0.467901075268817,1.05201995142715,2.283,2.66093535075653,14.2506895494943,1.3209106982106,2.96340778926962
466,2015,110000,北京市,北京,5737.7,4263.91,4723.86,12271.9,24779.1,2188.3,1897.5,290.8,140.4,0.61,20218.9,81.6,4419.8,17.8,113692.0,20569.0,52859.0,1.64,128572.96,58559.4,0.172076871234226,0.231554011243346,113692.0,0.49525204708807,4.57461876102991,0.867111456381666,4.57461876102991,2.8101,2.5698381058875,1334.32926829268,2.3632577454387,7.55202408481341
467,2015,120000,天津市,天津,3232.35,1578.07,2667.11,3963.2,10879.51,1439.0,1193.0,246.0,162.31,1.5,6227.6,57.2,4489.6,41.3,75868.27,18482.0,34101.0,1.2,28149.37,25994.68,0.145049731100022,0.297104373266811,75868.27,0.364281111925078,1.38711689237349,0.829047949965254,1.38711689237349,2.557,1.84509252245428,1199.16666666667,2.38932451921088,4.97669931825974
468,2015,130000,河北省,河北,5632.19,1934.29,2649.18,9367.5,26398.35,7345.2,3795.26,3549.94,3100.54,11.7,11778.4,44.6,11519.5,43.7,35994.0,11051.0,26152.0,18.88,48927.59,32608.47,0.0732731401773217,0.213353864919588,35994.0,0.354851723687276,1.02247493380789,0.516699341066275,1.02247493380789,2.329,2.36648267125147,389.046610169492,1.23524652108939,3.08868016372235
469,2015,140000,山西省,山西,3422.97,1056.6,1642.35,5345.1,11836.39,3519.0,1966.02,1552.59,726.21,6.14,5890.53,49.77,5219.65,44.1,33592.71,9454.0,25828.0,15.67,28641.42,18574.83,0.0892670822776201,0.289190369698869,33592.71,0.451581943481078,1.12852969068807,0.558687127024723,1.12852969068807,2.4365,2.73196530569071,224.569240587109,1.56929857836722,3.98907521634552
470,2015,150000,内蒙古自治区,内蒙古,4252.96,1320.75,1964.48,4103.5,12948.99,2440.0,1515.2,925.2,1630.21,12.59,6049.24,46.7,5269.54,40.7,52972.0,10776.0,30594.0,118.3,18172.17,17264.33,0.10199637191781,0.328439515359885,52972.0,0.316897302415092,1.14796357936366,0.620983606557377,1.14796357936366,2.3409,2.8390868596882,20.625528317836,1.33325687949408,2.73662270184779
471,2015,210000,辽宁省,辽宁,4481.61,1650.45,2127.39,8364.8,20210.26,4338.0,2951.55,1386.0,2053.71,10.16,9811.91,48.55,8344.64,41.29,46482.0,12057.0,31126.0,14.87,47758.18,36282.77,0.0816639667178948,0.221749250133348,46482.0,0.413888787180373,1.17583382866127,0.680394190871369,1.17583382866127,2.3839,2.58157087169279,291.72831203766,1.79526488031327,4.15833096654867
472,2015,220000,吉林省,吉林,3217.1,867.12,1229.35,3571.7,10018.0,2613.0,1505.86,1106.67,1270.64,11.4,4909.6,38.83,3837.76,49.82,38128.0,11326.0,24901.0,18.74,18683.8,15308.84,0.0865561988420843,0.321131962467558,38128.0,0.356528249151527,1.27928791795214,0.576295445847685,1.27928791795214,2.2753,2.19856966272294,139.434364994664,1.52813335995209,3.39315631862647
473,2015,230000,黑龙江省,黑龙江,4020.66,880.34,1165.88,4471.0,11690.03,3529.0,2134.0,1395.0,2712.2,23.2,5050.9,43.21,3926.9,33.59,32758.95,11095.0,24203.0,47.07,21429.8,16644.9,0.075306906825731,0.343939237110598,32758.95,0.382462662627897,1.28623086913341,0.604703882119581,1.28623086913341,2.2001,2.18143307796305,74.9734438070958,1.42385434425746,3.25702329249797
474,2015,310000,上海市,上海,6191.56,4858.16,5519.5,11605.7,26887.02,2458.0,2176.0,282.0,125.53,0.4,18352.8,68.3,8408.7,31.3,109186.0,23205.0,52962.0,0.63,103760.6,53387.21,0.180687930458638,0.230280633554778,109186.0,0.431646943394991,2.18259659638232,0.885272579332791,2.18259659638232,2.679,2.28235294117647,3901.5873015873,1.98561276035797,5.84474627534029
475,2015,320000,江苏省,江苏,9687.58,6610.12,8028.59,26710.1,71255.93,8315.0,5611.87,2703.24,3952.47,5.55,33931.69,47.62,33371.77,46.83,85871.21,16257.0,37173.0,10.72,111329.86,81169.72,0.0927658933088095,0.135954719838756,85871.21,0.374847398665627,1.01677825299647,0.674909200240529,1.01677825299647,2.4207,2.2865842406348,775.652985074627,1.13912933281483,2.70152364862826
476,2015,330000,浙江省,浙江,6645.98,4168.22,4809.94,18910.7,43507.72,5985.0,3969.0,2016.0,1771.36,4.1,21129.81,48.6,20606.55,47.4,73276.0,21125.0,43714.0,10.56,90301.61,76466.32,0.0958041469421979,0.152754039972676,73276.0,0.434651597463623,1.0253928969187,0.663157894736842,1.0253928969187,2.447,2.06930177514793,566.761363636364,1.7575345249073,3.83306525830358
